id	code	domain_name	secondary_domain
2106407	31255	Procedure	
2106425	31292	Procedure	
2106426	31293	Procedure	
2106427	31294	Procedure	
2108983	43752	Procedure	
2313704	92511	Procedure	
42742480	0287T	Procedure	
42742479	0286T	Procedure	
2213205	88028	Procedure	
2213206	88029	Procedure	
2213203	88025	Procedure	
2213204	88027	Procedure	
2213202	88020	Procedure	
2213199	88012	Procedure	
2213201	88016	Procedure	
2213200	88014	Procedure	
2213197	88005	Procedure	
2213198	88007	Procedure	
2213196	88000	Procedure	
2213207	88036	Procedure	
2213208	88037	Procedure	
2213210	88045	Procedure	
2213209	88040	Procedure	
2211368	71036	Procedure	
2314130	95874	Procedure	
2109743	51785	Procedure	
2314128	95872	Procedure	
2314125	95868	Procedure	
2314124	95867	Procedure	
42742393	95886	Procedure	
42742392	95885	Procedure	
2314121	95864	Procedure	
42742394	95887	Procedure	
2314118	95860	Procedure	
2314120	95863	Procedure	
2314119	95861	Procedure	
2314123	95866	Procedure	
2314122	95865	Procedure	
2314127	95870	Procedure	
2314126	95869	Procedure	
2313661	92265	Procedure	
2314307	97606	Procedure	
2314306	97605	Procedure	
2107225	3351F	Procedure	
2109572	50234	Procedure	
2109573	50236	Procedure	
2109569	50220	Procedure	
2109570	50225	Procedure	
2109571	50230	Procedure	
2109574	50240	Procedure	
2109555	50070	Procedure	
2109553	50060	Procedure	
2109556	50075	Procedure	
2109554	50065	Procedure	
2109606	50500	Procedure	
2109550	50040	Procedure	
2109551	50045	Procedure	
43528021	95912	Procedure	
43528016	95907	Procedure	
43528022	95913	Procedure	
43528017	95908	Procedure	
43528018	95909	Procedure	
43528019	95910	Procedure	
43528020	95911	Procedure	
2314133	95903	Procedure	
2314132	95900	Procedure	
2314134	95904	Procedure	
2110885	64886	Procedure	
2110884	64885	Procedure	
2110893	64898	Procedure	
2110892	64897	Procedure	
2110891	64896	Procedure	
2110890	64895	Procedure	
2110889	64893	Procedure	
2110888	64892	Procedure	
2110887	64891	Procedure	
2110886	64890	Procedure	
2110895	64902	Procedure	
2110894	64901	Procedure	
2110896	64905	Procedure	
2110897	64907	Procedure	
2110899	64911	Procedure	
2110898	64910	Procedure	
2213310	88362	Procedure	
2101016	00857	Procedure	
2101598	00955	Procedure	
2101813	01967	Procedure	
42735959	27315	Procedure	
2104982	27325	Procedure	
42733989	28030	Procedure	
2105505	28055	Procedure	
42733988	27320	Procedure	
2104983	27326	Procedure	
2314192	96116	Procedure	
42738930	96115	Procedure	
2110585	62160	Procedure	
2110586	62161	Procedure	
2110589	62164	Procedure	
2110590	62165	Procedure	
2110587	62162	Procedure	
2110588	62163	Procedure	
2314182	96020	Procedure	
2314148	95937	Procedure	
2110820	64716	Procedure	
2110823	64721	Procedure	
2110821	64718	Procedure	
2110822	64719	Procedure	
2110818	64713	Procedure	
2110819	64714	Procedure	
2110816	64708	Procedure	
2110817	64712	Procedure	
2110814	64702	Procedure	
2110815	64704	Procedure	
42742448	4525F	Procedure	
42742449	4526F	Procedure	
2314194	96118	Procedure	
2314195	96119	Procedure	
2314196	96120	Procedure	
42738931	96117	Procedure	
42739015	99440	Procedure	
2102677	19110	Procedure	
2102755	19350	Procedure	
2314059	95012	Procedure	
2108708	4186F	Procedure	
2109930	54250	Procedure	
2211978	78445	Procedure	
2109832	52647	Procedure	
2106989	3320F	Procedure	
43528042	0311T	Procedure	
2314049	94762	Procedure	
2314048	94761	Procedure	
2314047	94760	Procedure	
2313974	93875	Procedure	
2313989	93965	Procedure	
2313984	93924	Procedure	
2313983	93923	Procedure	
2313982	93922	Procedure	
42741102	0154T	Procedure	
2313998	93982	Procedure	
2314026	94640	Procedure	
43527924	36221	Procedure	
42739918	0024T	Procedure	
42739012	99432	Procedure	
2101842	0520F	Procedure	
2110366	6020F	Procedure	
2514464	99315	Procedure	
2514465	99316	Procedure	
2107387	33814	Procedure	
2107386	33813	Procedure	
2110511	61613	Procedure	
2514400	99217	Procedure	
2514411	99235	Procedure	
2514412	99236	Procedure	
2514410	99234	Procedure	
2110238	58615	Procedure	
2314264	97003	Procedure	
2314265	97004	Procedure	
2414380	99174	Procedure	
42740712	0065T	Procedure	
2110953	65780	Procedure	
2110955	65782	Procedure	
2110954	65781	Procedure	
2514419	99245	Procedure	
2514418	99244	Procedure	
2514417	99243	Procedure	
2514415	99241	Procedure	
2514416	99242	Procedure	
2414394	99205	Procedure	
2414393	99204	Procedure	
2414392	99203	Procedure	
2414390	99201	Procedure	
2414391	99202	Procedure	
2414395	99211	Procedure	
2514399	99215	Procedure	
2414398	99214	Procedure	
2414396	99212	Procedure	
2414397	99213	Procedure	
2414355	99058	Procedure	
2109527	49905	Procedure	
2109526	49904	Procedure	
2109450	49255	Procedure	
2106971	3319F	Procedure	
2109940	54328	Procedure	
2109937	54322	Procedure	
2109938	54324	Procedure	
2109939	54326	Procedure	
2109942	54336	Procedure	
2109941	54332	Procedure	
2314340	98969	Procedure	
2514551	99444	Procedure	
42740721	0074T	Procedure	
2213351	89254	Procedure	
2110263	58940	Procedure	
2110264	58943	Procedure	
2107599	34834	Procedure	
2106866	32815	Procedure	
2107580	34812	Procedure	
2107592	34820	Procedure	
2107598	34833	Procedure	
2105716	28446	Procedure	
2102774	19370	Procedure	
2107597	34832	Procedure	
2107596	34831	Procedure	
2107595	34830	Procedure	
2107431	33889	Procedure	
42740414	0037T	Procedure	
2103472	22319	Procedure	
2103461	22318	Procedure	
2103474	22326	Procedure	
2103476	22328	Procedure	
2103473	22325	Procedure	
2103475	22327	Procedure	
2104900	27228	Procedure	
2104899	27227	Procedure	
2103740	23550	Procedure	
2103741	23552	Procedure	
2104013	24615	Procedure	
2103774	23660	Procedure	
2105442	27848	Procedure	
2105431	27846	Procedure	
2104894	27217	Procedure	
2104679	26746	Procedure	
2105405	27814	Procedure	
2105690	28415	Procedure	
2105691	28420	Procedure	
2104301	25645	Procedure	
2104298	25628	Procedure	
2104658	26686	Procedure	
2104657	26685	Procedure	
2104653	26665	Procedure	
2103733	23515	Procedure	
2104881	27202	Procedure	
2103274	21366	Procedure	
2103273	21365	Procedure	
2103255	21344	Procedure	
2103333	21470	Procedure	
2103300	21433	Procedure	
2103312	21436	Procedure	
2103301	21435	Procedure	
2103299	21432	Procedure	
2103254	21343	Procedure	
2103272	21360	Procedure	
2103261	21356	Procedure	
2105170	27519	Procedure	
2105402	27792	Procedure	
2104693	26765	Procedure	
2104281	25607	Procedure	
42735770	25620	Procedure	
2104292	25608	Procedure	
2104293	25609	Procedure	
2104319	25676	Procedure	
2105425	27829	Procedure	
2105167	27514	Procedure	
2104943	27269	Procedure	
2104914	27236	Procedure	
2105151	27507	Procedure	
2105150	27506	Procedure	
2105166	27513	Procedure	
2105165	27511	Procedure	
2105738	28505	Procedure	
2103294	21408	Procedure	
2103293	21407	Procedure	
2103292	21406	Procedure	
2105424	27828	Procedure	
2105422	27826	Procedure	
2105423	27827	Procedure	
2105741	28525	Procedure	
2103761	23630	Procedure	
2104920	27248	Procedure	
2104934	27254	Procedure	
2104933	27253	Procedure	
2103997	24579	Procedure	
2103994	24575	Procedure	
2103974	24515	Procedure	
2103975	24516	Procedure	
2103980	24546	Procedure	
2103979	24545	Procedure	
2103339	21495	Procedure	
2104892	27215	Procedure	
2105188	27540	Procedure	
2105783	28675	Procedure	
2104697	26785	Procedure	
2104918	27245	Procedure	
2104917	27244	Procedure	
2105202	27557	Procedure	
2105203	27558	Procedure	
2105191	27556	Procedure	
2104333	25695	Procedure	
2103332	21465	Procedure	
2103319	21454	Procedure	
2103321	21462	Procedure	
2103320	21461	Procedure	
2103314	21445	Procedure	
2105383	27766	Procedure	
2104639	26615	Procedure	
2104672	26715	Procedure	
2105734	28485	Procedure	
2105779	28645	Procedure	
2104015	24635	Procedure	
2103237	21330	Procedure	
2103236	21325	Procedure	
2103238	21335	Procedure	
2103239	21336	Procedure	
2103252	21339	Procedure	
2103241	21338	Procedure	
2103258	21347	Procedure	
2103259	21348	Procedure	
2103257	21346	Procedure	
2103277	21387	Procedure	
2103276	21386	Procedure	
2103279	21395	Procedure	
2103278	21390	Procedure	
2103275	21385	Procedure	
2103296	21422	Procedure	
2103297	21423	Procedure	
2105206	27566	Procedure	
2105182	27524	Procedure	
2103999	24586	Procedure	
2104000	24587	Procedure	
2104676	26735	Procedure	
2105386	27769	Procedure	
2104898	27226	Procedure	
2104895	27218	Procedure	
2105389	27784	Procedure	
2103757	23615	Procedure	
2103758	23616	Procedure	
2105428	27832	Procedure	
2104277	25575	Procedure	
2104276	25574	Procedure	
2104019	24665	Procedure	
2104020	24666	Procedure	
2104259	25525	Procedure	
2104260	25526	Procedure	
2104257	25515	Procedure	
2104316	25670	Procedure	
40757137	0245T	Procedure	
40757061	0246T	Procedure	
40757026	0247T	Procedure	
40756853	0248T	Procedure	
2103397	21805	Procedure	
2103754	23585	Procedure	
2105753	28531	Procedure	
2103776	23670	Procedure	
2103778	23680	Procedure	
2104873	27178	Procedure	
2104874	27179	Procedure	
2104875	27181	Procedure	
2104872	27177	Procedure	
2104937	27258	Procedure	
2104938	27259	Procedure	
2103736	23530	Procedure	
2103737	23532	Procedure	
2103400	21825	Procedure	
2105761	28585	Procedure	
2105715	28445	Procedure	
2105757	28555	Procedure	
2105720	28465	Procedure	
2105775	28615	Procedure	
2103336	21490	Procedure	
2105186	27536	Procedure	
2105185	27535	Procedure	
2105370	27759	Procedure	
2105369	27758	Procedure	
2104321	25685	Procedure	
2105409	27823	Procedure	
2105408	27822	Procedure	
2104033	24685	Procedure	
2104273	25545	Procedure	
2104314	25652	Procedure	
2109865	53440	Procedure	
2107051	33251	Procedure	
2107050	33250	Procedure	
2107070	33261	Procedure	
42736318	33253	Procedure	
2107065	33256	Procedure	
2107064	33255	Procedure	
2107063	33254	Procedure	
2107068	33259	Procedure	
2107067	33258	Procedure	
2107066	33257	Procedure	
2108697	41821	Procedure	
2313652	92136	Procedure	
2211734	76516	Procedure	
2211735	76519	Procedure	
2314067	95060	Procedure	
2211736	76529	Procedure	
2211729	76510	Procedure	
2211732	76513	Procedure	
2211730	76511	Procedure	
2211731	76512	Procedure	
2211733	76514	Procedure	
2313660	92260	Procedure	
2313638	92018	Procedure	
2313639	92019	Procedure	
2313634	92004	Procedure	
2313633	92002	Procedure	
2313636	92014	Procedure	
2313635	92012	Procedure	
2313654	92225	Procedure	
2313655	92226	Procedure	
2104540	26494	Procedure	
2104541	26496	Procedure	
2104538	26490	Procedure	
2104539	26492	Procedure	
2111091	67570	Procedure	
2102861	2027F	Procedure	
43527979	88375	Procedure	
2313713	92534	Procedure	
2313717	92544	Procedure	
2314145	95933	Procedure	
2111089	67550	Procedure	
2111090	67560	Procedure	
2103214	21268	Procedure	
2103213	21267	Procedure	
2110492	61585	Procedure	
2110491	61584	Procedure	
2110496	61592	Procedure	
2111085	67450	Procedure	
2111083	67440	Procedure	
2111084	67445	Procedure	
2111082	67430	Procedure	
2111081	67420	Procedure	
2111075	67400	Procedure	
2111076	67405	Procedure	
2111079	67414	Procedure	
2111078	67413	Procedure	
2111077	67412	Procedure	
2109974	54522	Procedure	
2109975	54530	Procedure	
2109976	54535	Procedure	
2109973	54520	Procedure	
2109982	54650	Procedure	
2109981	54640	Procedure	
2211320	70355	Procedure	
2313643	92065	Procedure	
42739016	97504	Procedure	
2314311	97760	Procedure	
2313718	92545	Procedure	
2103657	23190	Procedure	
2103373	21620	Procedure	
2105548	28118	Procedure	
2105549	28119	Procedure	
2105546	28114	Procedure	
2105545	28113	Procedure	
2105543	28111	Procedure	
2105544	28112	Procedure	
2105547	28116	Procedure	
2105542	28110	Procedure	
2105628	28288	Procedure	
2105063	27415	Procedure	
2105064	27416	Procedure	
2314327	98927	Procedure	
2314329	98929	Procedure	
2314325	98925	Procedure	
2314328	98928	Procedure	
2314326	98926	Procedure	
2110714	63295	Procedure	
2104212	25394	Procedure	
2103173	21208	Procedure	
2103174	21209	Procedure	
2105111	27468	Procedure	
2105110	27466	Procedure	
2105109	27465	Procedure	
2103956	24420	Procedure	
2104616	26568	Procedure	
2104201	25393	Procedure	
2104200	25392	Procedure	
2104199	25391	Procedure	
2104198	25390	Procedure	
2105343	27715	Procedure	
2104841	27140	Procedure	
2103454	22220	Procedure	
2103457	22226	Procedure	
2103456	22224	Procedure	
2103455	22222	Procedure	
2103440	22210	Procedure	
2103453	22216	Procedure	
2103452	22214	Procedure	
2103441	22212	Procedure	
2103439	22208	Procedure	
2103438	22207	Procedure	
2103437	22206	Procedure	
2103717	23480	Procedure	
2103718	23485	Procedure	
2104857	27161	Procedure	
2105105	27450	Procedure	
2105104	27448	Procedure	
2103954	24400	Procedure	
2104852	27146	Procedure	
2104854	27151	Procedure	
2104855	27156	Procedure	
2104853	27147	Procedure	
2104858	27165	Procedure	
2103160	21198	Procedure	
2103161	21199	Procedure	
2103172	21206	Procedure	
2105106	27454	Procedure	
2104856	27158	Procedure	
2105108	27457	Procedure	
2105107	27455	Procedure	
2104192	25350	Procedure	
2104193	25355	Procedure	
2105667	28312	Procedure	
2105666	28310	Procedure	
2105650	28304	Procedure	
2105651	28305	Procedure	
2105662	28306	Procedure	
2105663	28307	Procedure	
2105665	28309	Procedure	
2105664	28308	Procedure	
2105648	28300	Procedure	
2105330	27707	Procedure	
2104614	26565	Procedure	
2105342	27712	Procedure	
2104615	26567	Procedure	
2104195	25365	Procedure	
2105649	28302	Procedure	
2105329	27705	Procedure	
2105331	27709	Procedure	
2104194	25360	Procedure	
2110432	61340	Procedure	
2110434	61345	Procedure	
2313698	92502	Procedure	
2111202	69300	Procedure	
2107194	33478	Procedure	
2110262	58925	Procedure	
2314042	94681	Procedure	
2314041	94680	Procedure	
2314043	94690	Procedure	
2108733	42145	Procedure	
2108737	42200	Procedure	
2108738	42205	Procedure	
2108740	42210	Procedure	
2108744	42225	Procedure	
2108741	42215	Procedure	
2108743	42220	Procedure	
2109403	48145	Procedure	
2109402	48140	Procedure	
2109404	48146	Procedure	
2109408	48153	Procedure	
2109409	48154	Procedure	
2109406	48150	Procedure	
2109407	48152	Procedure	
2109410	48155	Procedure	
2109411	48160	Procedure	
2101665	0142T	Procedure	
2101663	0141T	Procedure	
42739145	48180	Procedure	
2109421	48548	Procedure	
2109419	48545	Procedure	
2109242	46220	Procedure	
2110956	65800	Procedure	
2110959	65815	Procedure	
2110958	65810	Procedure	
2110957	65805	Procedure	
2110386	60512	Procedure	
2211920	78070	Procedure	
43527940	78071	Procedure	
43527941	78072	Procedure	
2110383	60500	Procedure	
2110384	60502	Procedure	
2110385	60505	Procedure	
2110141	57423	Procedure	
2110119	57285	Procedure	
2110118	57284	Procedure	
2101930	11057	Procedure	
2101928	11055	Procedure	
2101929	11056	Procedure	
40756886	1400F	Procedure	Observation
2108779	42507	Procedure	
2108781	42509	Procedure	
2108780	42508	Procedure	
2108783	42510	Procedure	
2108857	43116	Procedure	
2108859	43118	Procedure	
2108858	43117	Procedure	
2108860	43121	Procedure	
2108862	43123	Procedure	
2108861	43122	Procedure	
2104793	27071	Procedure	
2104792	27070	Procedure	
2105269	27641	Procedure	
2105268	27640	Procedure	
2103654	23180	Procedure	
2103851	24140	Procedure	
2103863	24147	Procedure	
2103656	23184	Procedure	
2103862	24145	Procedure	
2103655	23182	Procedure	
2104441	26236	Procedure	
2104439	26230	Procedure	
2104440	26235	Procedure	
2105011	27360	Procedure	
2104121	25151	Procedure	
2104120	25150	Procedure	
2105562	28124	Procedure	
2105550	28120	Procedure	
2105551	28122	Procedure	
2103419	22100	Procedure	
2103432	22103	Procedure	
2103421	22102	Procedure	
2103420	22101	Procedure	
2103433	22110	Procedure	
2103436	22116	Procedure	
2103435	22114	Procedure	
2103434	22112	Procedure	
2110072	56700	Procedure	
2106450	31382	Procedure	
2106449	31380	Procedure	
2106447	31370	Procedure	
2106448	31375	Procedure	
2110368	60212	Procedure	
2110367	60210	Procedure	
2314064	95044	Procedure	
2105006	27350	Procedure	
2213295	88329	Procedure	
2213299	88334	Procedure	
2213298	88333	Procedure	
2213297	88332	Procedure	
2213296	88331	Procedure	
42742429	3267F	Procedure	
2108776	4248F	Procedure	
2108794	4268F	Procedure	
2108528	4003F	Procedure	
2108682	4169F	Procedure	
2211310	7025F	Procedure	
40757095	2060F	Procedure	
2314005	94014	Procedure	
2314007	94016	Procedure	
2314006	94015	Procedure	
2108570	4058F	Procedure	
2314052	94774	Procedure	
2314053	94775	Procedure	
2314054	94776	Procedure	
2314055	94777	Procedure	
2110137	57410	Procedure	
2109161	45126	Procedure	
2110180	58240	Procedure	
2109725	51597	Procedure	
2103559	22848	Procedure	
2108489	38770	Procedure	
2211564	74710	Procedure	
2109929	54240	Procedure	
2108410	37788	Procedure	
2108411	37790	Procedure	
2110606	62267	Procedure	
2110607	62268	Procedure	
2313805	92986	Procedure	
2313806	92987	Procedure	
2313807	92990	Procedure	
2109348	47490	Procedure	
2110729	63650	Procedure	
2110785	64560	Procedure	
2110783	64553	Procedure	
2110787	64565	Procedure	
2110784	64555	Procedure	
2110786	64561	Procedure	
2313901	93536	Procedure	
42740710	0063T	Procedure	
42740709	0062T	Procedure	
2103495	22527	Procedure	
2103494	22526	Procedure	
42742467	0274T	Procedure	
42742468	0275T	Procedure	
2110605	62264	Procedure	
2110604	62263	Procedure	
2109558	50081	Procedure	
2109557	50080	Procedure	
42742475	0282T	Procedure	
42742476	0283T	Procedure	
2211658	75982	Procedure	
2211547	74355	Procedure	
42733379	43750	Procedure	
42734828	74350	Procedure	
2211639	75940	Procedure	
2108142	36481	Procedure	
2101827	0201T	Procedure	
2101826	0200T	Procedure	
2105689	28406	Procedure	
2104656	26676	Procedure	
2104652	26650	Procedure	
2104692	26756	Procedure	
42735769	25611	Procedure	
2104280	25606	Procedure	
2104317	25671	Procedure	
2105163	27509	Procedure	
2104913	27235	Procedure	
2105737	28496	Procedure	
2103998	24582	Procedure	
2103993	24566	Procedure	
2104696	26776	Procedure	
2105782	28666	Procedure	
2104638	26608	Procedure	
2104661	26706	Procedure	
2105733	28476	Procedure	
2105778	28636	Procedure	
2104893	27216	Procedure	
2103978	24538	Procedure	
2105760	28576	Procedure	
2105714	28436	Procedure	
2105756	28546	Procedure	
2105719	28456	Procedure	
2105774	28606	Procedure	
2105368	27756	Procedure	
2104313	25651	Procedure	
2104675	26727	Procedure	
2314058	95010	Procedure	
2314057	95004	Procedure	
2313916	93581	Procedure	
2313915	93580	Procedure	
42742474	0281T	Procedure	
43527999	92929	Procedure	
43527998	92928	Procedure	
2211657	75980	Procedure	
2211549	74363	Procedure	
2211628	75885	Procedure	
2211629	75887	Procedure	
43527995	92921	Procedure	
43527994	92920	Procedure	
2313811	92996	Procedure	
2313810	92995	Procedure	
43527997	92925	Procedure	
43527996	92924	Procedure	
43527909	92934	Procedure	
43527908	92933	Procedure	
2313804	92984	Procedure	
2313803	92982	Procedure	
2313795	92973	Procedure	
2108326	37187	Procedure	
2108327	37188	Procedure	
2313813	92998	Procedure	
2313812	92997	Procedure	
43528002	92941	Procedure	
43528004	92944	Procedure	
43528003	92943	Procedure	
43528001	92938	Procedure	
43528000	92937	Procedure	
2103260	21355	Procedure	
2103317	21452	Procedure	
2103253	21340	Procedure	
2103493	22525	Procedure	
2103492	22524	Procedure	
2103481	22523	Procedure	
2103480	22522	Procedure	
2103479	22521	Procedure	
2103478	22520	Procedure	
2110122	57289	Procedure	
2106929	33031	Procedure	
2106928	33030	Procedure	
2106911	33010	Procedure	
2106922	33011	Procedure	
2106925	33020	Procedure	
2211567	74775	Procedure	
2110077	56810	Procedure	
2514523	99391	Procedure	
2514524	99392	Procedure	
2514525	99393	Procedure	
2514526	99394	Procedure	
2514527	99395	Procedure	
2514528	99396	Procedure	
2514529	99397	Procedure	
2108709	41870	Procedure	
2103201	21261	Procedure	
2103200	21260	Procedure	
2103212	21263	Procedure	
2313943	93668	Procedure	
2313854	93287	Procedure	
2313853	93286	Procedure	
2102775	19371	Procedure	
2109213	45520	Procedure	
42742541	49084	Procedure	
2211966	78291	Procedure	
2109438	49080	Procedure	
2109439	49081	Procedure	
2211518	74190	Procedure	
2111221	69530	Procedure	
2105566	28150	Procedure	
40757114	93463	Procedure	
43527992	90863	Procedure	
2213550	90862	Procedure	
2314152	95954	Procedure	
2108835	42953	Procedure	
2106462	31395	Procedure	
2106451	31390	Procedure	
2108834	42950	Procedure	
2108836	42955	Procedure	
2414388	99195	Procedure	
2314065	95052	Procedure	
2314066	95056	Procedure	
2314257	96913	Procedure	
2314256	96912	Procedure	
2314255	96910	Procedure	
2314251	96571	Procedure	
2314250	96570	Procedure	
2314249	96567	Procedure	
2108168	36522	Procedure	
2102877	2040F	Procedure	
2314309	97750	Procedure	
4320730	P5	Procedure	
2314262	97001	Procedure	
2314263	97002	Procedure	
2414382	99183	Procedure	
42739868	99290	Procedure	
42739867	99289	Procedure	
2514438	99288	Procedure	
2414360	99078	Procedure	
2314181	96004	Procedure	
2313972	93798	Procedure	
2313971	93797	Procedure	
2514499	99360	Procedure	
2514512	99377	Procedure	
2514513	99378	Procedure	
2514514	99379	Procedure	
2514515	99380	Procedure	
2514510	99374	Procedure	
2514511	99375	Procedure	
40756921	93464	Procedure	
2101825	0199T	Procedure	
2101819	01990	Procedure	
2102276	15050	Procedure	
2213023	87172	Procedure	Measurement
40756821	0219T	Procedure	
40756823	0222T	Procedure	
40756902	0221T	Procedure	
40757075	0220T	Procedure	
2101604	0100T	Procedure	
2111068	67335	Procedure	
40757041	65778	Procedure	
40757105	65779	Procedure	
42733187	36490	Procedure	
42733188	36491	Procedure	
42733185	36488	Procedure	
42733186	36489	Procedure	
2109390	47801	Procedure	
2211648	75959	Procedure	
2107430	33886	Procedure	
2109394	48000	Procedure	
2109395	48001	Procedure	
2107581	34813	Procedure	
40757107	49412	Procedure	
40756930	49411	Procedure	
40756828	32553	Procedure	
2110048	55876	Procedure	
2101779	0190T	Procedure	
2108275	36680	Procedure	
2102899	20555	Procedure	
2110050	55920	Procedure	
2108627	41019	Procedure	
2211647	75958	Procedure	
2107429	33884	Procedure	
2107428	33883	Procedure	
42740439	0040T	Procedure	
42740413	0036T	Procedure	
42740412	0035T	Procedure	
2211643	75953	Procedure	
2107594	34826	Procedure	
2107593	34825	Procedure	
2102717	19297	Procedure	
2102716	19296	Procedure	
2102718	19298	Procedure	
2109230	46020	Procedure	
2107994	35685	Procedure	
2100974	0079T	Procedure	
2100979	0081T	Procedure	
42734658	78160	Procedure	
2211927	78111	Procedure	
2211926	78110	Procedure	
2109967	54440	Procedure	
2109931	54300	Procedure	
2109932	54304	Procedure	
2109948	54380	Procedure	
2109950	54390	Procedure	
2109949	54385	Procedure	
2109947	54360	Procedure	
2110106	57220	Procedure	
42739143	36834	Procedure	
2111169	68700	Procedure	
2108582	40702	Procedure	
2108581	40701	Procedure	
2108580	40700	Procedure	
2108584	40720	Procedure	
2108587	40761	Procedure	
2110075	56800	Procedure	
2108777	42500	Procedure	
2108778	42505	Procedure	
2110107	57230	Procedure	
2211940	78191	Procedure	
42742387	94726	Procedure	
2313947	93722	Procedure	
2313946	93721	Procedure	
2313945	93720	Procedure	
43527917	32557	Procedure	
43527916	32556	Procedure	
2106726	32215	Procedure	
2106730	32310	Procedure	
2106745	32420	Procedure	
2108546	4040F	Procedure	
2106905	32940	Procedure	
2106723	32200	Procedure	
2106724	32201	Procedure	
2106906	32960	Procedure	
2104595	26550	Procedure	
2314098	95808	Procedure	
2314099	95810	Procedure	
2314100	95811	Procedure	
43528014	95782	Procedure	
43528015	95783	Procedure	
2212967	86965	Procedure	
2109375	47701	Procedure	
2313711	92532	Procedure	
2313715	92542	Procedure	
2110109	57250	Procedure	
2103541	22840	Procedure	
2103555	22844	Procedure	
2103553	22842	Procedure	
2103554	22843	Procedure	
40757090	64566	Procedure	
2101828	0202T	Procedure	
2211541	74327	Procedure	
2414345	99024	Procedure	
42739584	55	Procedure	
2110314	59430	Procedure	
2101832	0503F	Procedure	
2107069	3325F	Procedure	
42739585	56	Procedure	
2102713	19290	Procedure	
2102714	19291	Procedure	
42739504	89256	Procedure	
2213352	89255	Procedure	
43527936	44705	Procedure	
2102777	19396	Procedure	
2213560	90889	Procedure	
2106183	3018F	Procedure	
42738733	92335	Procedure	
2313671	92312	Procedure	
2313670	92311	Procedure	
2313669	92310	Procedure	
2313672	92313	Procedure	
2313675	92316	Procedure	
2313674	92315	Procedure	
2313673	92314	Procedure	
2313676	92317	Procedure	
42738732	92330	Procedure	
2212970	86972	Procedure	Measurement
2212968	86970	Procedure	Measurement
2212969	86971	Procedure	Measurement
2212974	86978	Procedure	Measurement
2212972	86976	Procedure	Measurement
2212971	86975	Procedure	Measurement
2212973	86977	Procedure	Measurement
2514530	99401	Procedure	
2514531	99402	Procedure	
2514532	99403	Procedure	
2514533	99404	Procedure	
2514538	99411	Procedure	
2514539	99412	Procedure	
42742447	4510F	Procedure	
2108323	37184	Procedure	
2108324	37185	Procedure	
2111182	68840	Procedure	
2111178	68810	Procedure	
2111179	68811	Procedure	
2111180	68815	Procedure	
2111181	68816	Procedure	
42740440	63	Procedure	
2109157	45119	Procedure	
2109153	45112	Procedure	
2109158	45120	Procedure	
2109159	45121	Procedure	
2109155	45114	Procedure	
2109156	45116	Procedure	
2109154	45113	Procedure	
2109160	45123	Procedure	
2109151	45110	Procedure	
2109152	45111	Procedure	
2109216	45550	Procedure	
2109214	45540	Procedure	
2109215	45541	Procedure	
2109212	45505	Procedure	
2109211	45500	Procedure	
2109169	45300	Procedure	
2109177	45320	Procedure	
2109171	45305	Procedure	
2109176	45317	Procedure	
2109178	45321	Procedure	
2109170	45303	Procedure	
2109172	45307	Procedure	
2109175	45315	Procedure	
2109173	45308	Procedure	
2109174	45309	Procedure	
2109179	45327	Procedure	
42739576	26	Procedure	
2314081	95134	Procedure	
2314080	95133	Procedure	
2314075	95120	Procedure	
2314077	95130	Procedure	
2314079	95132	Procedure	
2314076	95125	Procedure	
2314078	95131	Procedure	
2314073	95115	Procedure	
2314074	95117	Procedure	
2314087	95149	Procedure	
2314086	95148	Procedure	
2314083	95145	Procedure	
2314085	95147	Procedure	
2314084	95146	Procedure	
2314082	95144	Procedure	
2314088	95165	Procedure	
2314089	95170	Procedure	
2313932	93623	Procedure	
43528037	0305T	Procedure	
2313850	93283	Procedure	
2313847	93280	Procedure	
2313852	93285	Procedure	
2313851	93284	Procedure	
2313848	93281	Procedure	
2313849	93282	Procedure	
2313846	93279	Procedure	
2514498	99359	Procedure	
2514497	99358	Procedure	
42739571	21	Procedure	
2107493	33961	Procedure	
2107492	33960	Procedure	
42740592	0049T	Procedure	
2514495	99356	Procedure	
2514496	99357	Procedure	
2514494	99355	Procedure	
2514493	99354	Procedure	
2314009	94070	Procedure	
2104877	27187	Procedure	
2105131	27495	Procedure	
2105365	27745	Procedure	
2103719	23490	Procedure	
2103720	23491	Procedure	
2104252	25490	Procedure	
2104254	25492	Procedure	
2104253	25491	Procedure	
2103961	24498	Procedure	
2111045	67141	Procedure	
2111046	67145	Procedure	
2110036	55831	Procedure	
2110035	55821	Procedure	
2110032	55810	Procedure	
2110034	55815	Procedure	
2110033	55812	Procedure	
2110031	55801	Procedure	
2110037	55840	Procedure	
2110039	55845	Procedure	
2110038	55842	Procedure	
2110030	55725	Procedure	
2110029	55720	Procedure	
2313688	92358	Procedure	
42739017	97520	Procedure	
2314312	97761	Procedure	
2211885	77525	Procedure	
2211884	77523	Procedure	
2211883	77522	Procedure	
2211882	77520	Procedure	
42738941	96545	Procedure	
42738031	78990	Procedure	
42738038	79900	Procedure	
42734486	95078	Procedure	
2313653	92140	Procedure	
43527984	90791	Procedure	
43527985	90792	Procedure	
2213518	90801	Procedure	
2213558	90885	Procedure	
2213544	90845	Procedure	
